name,tdp
Intel Xeon Gold 6140 @ 2.30GHz,140.0
Intel Xeon Gold 6140 @ 2.30GHz,140.0
Intel Xeon Gold 6142 @ 2.60GHz,150.0
Intel Xeon Gold 6143 @ 2.80GHz,205.0
Intel Xeon Gold 6143 @ 2.80GHz,205.0
Intel Xeon Gold 6144 @ 3.50GHz,150.0
Intel Xeon Gold 6144 @ 3.50GHz,150.0
Intel Xeon Gold 6146 @ 3.20GHz,165.0
Intel Xeon Gold 6146 @ 3.20GHz,165.0
Intel Xeon Gold 6148 @ 2.40GHz,150.0
Intel Xeon Gold 6148 @ 2.40GHz,150.0
Intel Xeon Gold 6149 @ 3.10GHz,0.0
Intel Xeon Gold 6150 @ 2.70GHz,165.0
Intel Xeon Gold 6150 @ 2.70GHz,165.0
Intel Xeon Gold 6152 @ 2.10GHz,140.0
Intel Xeon Gold 6152 @ 2.10GHz,140.0
Intel Xeon Gold 6154 @ 3.00GHz,200.0
Intel Xeon Gold 6154 @ 3.00GHz,200.0
Intel Xeon Gold 6208U @ 2.90GHz,150.0
Intel Xeon Gold 6210U @ 2.50GHz,150.0
Intel Xeon Gold 6212U @ 2.40GHz,165.0
Intel Xeon Gold 6226 @ 2.70GHz,125.0
Intel Xeon Gold 6226 @ 2.70GHz,125.0
Intel Xeon Gold 6226R @ 2.90GHz,150.0
Intel Xeon Gold 6226R @ 2.90GHz,150.0
Intel Xeon Gold 6230 @ 2.10GHz,125.0
Intel Xeon Gold 6230 @ 2.10GHz,125.0
Intel Xeon Gold 6230R @ 2.10GHz,150.0
Intel Xeon Gold 6230R @ 2.10GHz,150.0
Intel Xeon Gold 6234 @ 3.30GHz,130.0
Intel Xeon Gold 6238 @ 2.10GHz,140.0
Intel Xeon Gold 6238R @ 2.20GHz,165.0
Intel Xeon Gold 6238R @ 2.20GHz,165.0
Intel Xeon Gold 6240 @ 2.60GHz,150.0
Intel Xeon Gold 6240R @ 2.40GHz,165.0
Intel Xeon Gold 6242 @ 2.80GHz,150.0
Intel Xeon Gold 6242 @ 2.80GHz,150.0
Intel Xeon Gold 6242R @ 3.10GHz,205.0
Intel Xeon Gold 6242R @ 3.10GHz,205.0
Intel Xeon Gold 6244 @ 3.60GHz,150.0
Intel Xeon Gold 6244 @ 3.60GHz,150.0
Intel Xeon Gold 6246 @ 3.30GHz,165.0
Intel Xeon Gold 6246 @ 3.30GHz,165.0
Intel Xeon Gold 6246R @ 3.40GHz,205.0
Intel Xeon Gold 6248 @ 2.50GHz,150.0
Intel Xeon Gold 6248R @ 3.00GHz,205.0
Intel Xeon Gold 6248R @ 3.00GHz,205.0
Intel Xeon Gold 6250 @ 3.90GHz,185.0
Intel Xeon Gold 6250 @ 3.90GHz,185.0
Intel Xeon Gold 6252 @ 2.10GHz,150.0
Intel Xeon Gold 6252 @ 2.10GHz,150.0
Intel Xeon Gold 6253CL @ 3.10GHz,205.0
Intel Xeon Gold 6253CL @ 3.10GHz,205.0
Intel Xeon Gold 6254 @ 3.10GHz,200.0
Intel Xeon Gold 6254 @ 3.10GHz,200.0
Intel Xeon Gold 6256 @ 3.60GHz,205.0
Intel Xeon Gold 6256 @ 3.60GHz,205.0
Intel Xeon Gold 6258R @ 2.70GHz,205.0
Intel Xeon Gold 6262V @ 1.90GHz,135.0
Intel Xeon Gold 6278C @ 2.60GHz,185.0
Intel Xeon Gold 6312U @ 2.40GHz,185.0
Intel Xeon Gold 6314U @ 2.30GHz,205.0
Intel Xeon Gold 6326 @ 2.90GHz,185.0
Intel Xeon Gold 6326 @ 2.90GHz,185.0
Intel Xeon Gold 6330 @ 2.00GHz,205.0
Intel Xeon Gold 6330 @ 2.00GHz,205.0
Intel Xeon Gold 6334 @ 3.60GHz,165.0
Intel Xeon Gold 6334 @ 3.60GHz,165.0
Intel Xeon Gold 6336Y @ 2.40GHz,185.0
Intel Xeon Gold 6336Y @ 2.40GHz,185.0
Intel Xeon Gold 6338 @ 2.00GHz,205.0
Intel Xeon Gold 6338N @ 2.20GHz,185.0
Intel Xeon Gold 6338N @ 2.20GHz,185.0
Intel Xeon Gold 6342 @ 2.80GHz,230.0
Intel Xeon Gold 6342 @ 2.80GHz,230.0
Intel Xeon Gold 6346 @ 3.10GHz,205.0
Intel Xeon Gold 6346 @ 3.10GHz,205.0
Intel Xeon Gold 6348 @ 2.60GHz,235.0
Intel Xeon Gold 6348 @ 2.60GHz,235.0
Intel Xeon Gold 6354 @ 3.00GHz,205.0
Intel Xeon Gold 6354 @ 3.00GHz,205.0
Intel Xeon Gold 6430,0.0
Intel Xeon L3110 @ 3.00GHz,45.0
Intel Xeon L3360 @ 2.83GHz,65.0
Intel Xeon L3406 @ 2.27GHz,30.0
Intel Xeon L3426 @ 1.87GHz,45.0
Intel Xeon L5240 @ 3.00GHz,40.0
Intel Xeon L5310 @ 1.60GHz,50.0
Intel Xeon L5320 @ 1.86GHz,50.0
Intel Xeon L5335 @ 2.00GHz,50.0
Intel Xeon L5408 @ 2.13GHz,40.0
Intel Xeon L5410 @ 2.33GHz,50.0
Intel Xeon L5410 @ 2.33GHz,50.0
Intel Xeon L5420 @ 2.50GHz,50.0
Intel Xeon L5420 @ 2.50GHz,50.0
Intel Xeon L5430 @ 2.66GHz,50.0
Intel Xeon L5430 @ 2.66GHz,50.0
Intel Xeon L5506 @ 2.13GHz,60.0
Intel Xeon L5520 @ 2.27GHz,60.0
Intel Xeon L5520 @ 2.27GHz,60.0
Intel Xeon L5530 @ 2.40GHz,60.0
Intel Xeon L5609 @ 1.87GHz,40.0
Intel Xeon L5630 @ 2.13GHz,40.0
Intel Xeon L5630 @ 2.13GHz,40.0
Intel Xeon L5638 @ 2.00GHz,60.0
Intel Xeon L5638 @ 2.00GHz,60.0
Intel Xeon L5639 @ 2.13GHz,60.0
Intel Xeon L5639 @ 2.13GHz,60.0
Intel Xeon L5640 @ 2.27GHz,60.0
Intel Xeon L5640 @ 2.27GHz,60.0
Intel Xeon L7455 @ 2.13GHz,65.0
Intel Xeon MV 3.20GHz,90.0
Intel Xeon Platinum 8124M @ 3.00GHz,0.0
Intel Xeon Platinum 8124M @ 3.00GHz,0.0
Intel Xeon Platinum 8151 @ 3.40GHz,0.0
Intel Xeon Platinum 8153 @ 2.00GHz,125.0
Intel Xeon Platinum 8160 @ 2.10GHz,150.0
Intel Xeon Platinum 8160 @ 2.10GHz,150.0
Intel Xeon Platinum 8160M @ 2.10GHz,150.0
Intel Xeon Platinum 8167M @ 2.00GHz,0.0
Intel Xeon Platinum 8168 @ 2.70GHz,205.0
Intel Xeon Platinum 8168 @ 2.70GHz,205.0
Intel Xeon Platinum 8171M @ 2.60GHz,165.0
Intel Xeon Platinum 8171M @ 2.60GHz,165.0
Intel Xeon Platinum 8173M @ 2.00GHz,165.0
Intel Xeon Platinum 8173M @ 2.00GHz,165.0
Intel Xeon Platinum 8175M @ 2.50GHz,0.0
Intel Xeon Platinum 8176 @ 2.10GHz,165.0
Intel Xeon Platinum 8180 @ 2.50GHz,205.0
Intel Xeon Platinum 8180 @ 2.50GHz,205.0
Intel Xeon Platinum 8180M @ 2.50GHz,205.0
Intel Xeon Platinum 8252C @ 3.80GHz,0.0
Intel Xeon Platinum 8253 @ 2.20GHz,125.0
Intel Xeon Platinum 8256 @ 3.80GHz,105.0
Intel Xeon Platinum 8259CL @ 2.50GHz,210.0
Intel Xeon Platinum 8260 @ 2.40GHz,165.0
Intel Xeon Platinum 8260 @ 2.40GHz,165.0
Intel Xeon Platinum 8260 @ 2.40GHz,165.0
Intel Xeon Platinum 8260M @ 2.30GHz,165.0
Intel Xeon Platinum 8260M @ 2.30GHz,165.0
Intel Xeon Platinum 8268 @ 2.90GHz,205.0
Intel Xeon Platinum 8270CL @ 2.70GHz,205.0
Intel Xeon Platinum 8273CL @ 2.20GHz,165.0
Intel Xeon Platinum 8275CL @ 3.00GHz,0.0
Intel Xeon Platinum 8275CL @ 3.00GHz,0.0
Intel Xeon Platinum 8280 @ 2.70GHz,205.0
Intel Xeon Platinum 8280 @ 2.70GHz,205.0
Intel Xeon Platinum 8347C @ 2.10GHz,210.0
Intel Xeon Platinum 8352Y @ 2.20GHz,205.0
Intel Xeon Platinum 8358 @ 2.60GHz,250.0
Intel Xeon Platinum 8358 @ 2.60GHz,250.0
Intel Xeon Platinum 8368 @ 2.40GHz,270.0
Intel Xeon Platinum 8375C @ 2.90GHz,300.0
Intel Xeon Platinum 8375C @ 2.90GHz,300.0
Intel Xeon Platinum 8380 @ 2.30GHz,270.0
Intel Xeon Platinum 8380 @ 2.30GHz,270.0
Intel Xeon Platinum P-8124 @ 3.00GHz,240.0
Intel Xeon Platinum P-8124 @ 3.00GHz,240.0
Intel Xeon Silver 4108 @ 1.80GHz,85.0
Intel Xeon Silver 4108 @ 1.80GHz,85.0
Intel Xeon Silver 4109T @ 2.00GHz,70.0
Intel Xeon Silver 4110 @ 2.10GHz,85.0
Intel Xeon Silver 4110 @ 2.10GHz,85.0
Intel Xeon Silver 4112 @ 2.60GHz,85.0
Intel Xeon Silver 4112 @ 2.60GHz,85.0
Intel Xeon Silver 4114 @ 2.20GHz,85.0
Intel Xeon Silver 4114 @ 2.20GHz,85.0
Intel Xeon Silver 4116 @ 2.10GHz,85.0
Intel Xeon Silver 4116 @ 2.10GHz,85.0
Intel Xeon Silver 4116T @ 2.10GHz,85.0
Intel Xeon Silver 4123 @ 3.00GHz,105.0
Intel Xeon Silver 4208 @ 2.10GHz,85.0
Intel Xeon Silver 4208 @ 2.10GHz,85.0
Intel Xeon Silver 4210 @ 2.20GHz,85.0
Intel Xeon Silver 4210 @ 2.20GHz,85.0
Intel Xeon Silver 4210R @ 2.40GHz,100.0
Intel Xeon Silver 4210R @ 2.40GHz,100.0
Intel Xeon Silver 4214 @ 2.20GHz,85.0
Intel Xeon Silver 4214 @ 2.20GHz,85.0
Intel Xeon Silver 4214R @ 2.40GHz,100.0
Intel Xeon Silver 4214R @ 2.40GHz,100.0
Intel Xeon Silver 4214Y @ 2.20GHz,85.0
Intel Xeon Silver 4215 @ 2.50GHz,85.0
Intel Xeon Silver 4215 @ 2.50GHz,85.0
Intel Xeon Silver 4215R @ 3.20GHz,130.0
Intel Xeon Silver 4215R @ 3.20GHz,130.0
Intel Xeon Silver 4216 @ 2.10GHz,100.0
Intel Xeon Silver 4216 @ 2.10GHz,100.0
Intel Xeon Silver 4309Y @ 2.80GHz,105.0
Intel Xeon Silver 4309Y @ 2.80GHz,105.0
Intel Xeon Silver 4310 @ 2.10GHz,120.0
Intel Xeon Silver 4310 @ 2.10GHz,120.0
Intel Xeon Silver 4310T @ 2.30GHz,105.0
Intel Xeon Silver 4314 @ 2.40GHz,135.0
Intel Xeon Silver 4314 @ 2.40GHz,135.0
Intel Xeon Silver 4316 @ 2.30GHz,150.0
Intel Xeon Silver 4316 @ 2.30GHz,150.0
Intel Xeon W-10855M @ 2.80GHz,45.0
Intel Xeon W-10885M @ 2.40GHz,45.0
Intel Xeon W-11555MLE @ 1.90GHz,25.0
Intel Xeon W-11855M @ 3.20GHz,45.0
Intel Xeon W-11865MLE @ 1.50GHz,25.0
Intel Xeon W-11865MRE @ 2.60GHz,45.0
Intel Xeon W-11955M @ 2.60GHz,45.0
Intel Xeon W-1250 @ 3.30GHz,80.0
Intel Xeon W-1250E @ 3.50GHz,80.0
Intel Xeon W-1250P @ 4.10GHz,125.0
Intel Xeon W-1270 @ 3.40GHz,80.0
Intel Xeon W-1270E @ 3.40GHz,80.0
Intel Xeon W-1270P @ 3.80GHz,95.0
Intel Xeon W-1270TE @ 2.00GHz,35.0
Intel Xeon W-1290 @ 3.20GHz,80.0
Intel Xeon W-1290E @ 3.50GHz,95.0
Intel Xeon W-1290P @ 3.70GHz,125.0
Intel Xeon W-1290T @ 1.90GHz,35.0
Intel Xeon W-1350 @ 3.30GHz,80.0
Intel Xeon W-1350P @ 4.00GHz,65.0
Intel Xeon W-1370 @ 2.90GHz,80.0
Intel Xeon W-1370P @ 3.60GHz,125.0
Intel Xeon W-1390 @ 2.80GHz,80.0
Intel Xeon W-1390P @ 3.50GHz,125.0
Intel Xeon W-2102 @ 2.90GHz,120.0
Intel Xeon W-2104 @ 3.20GHz,120.0
Intel Xeon W-2123 @ 3.60GHz,120.0
Intel Xeon W-2125 @ 4.00GHz,120.0
Intel Xeon W-2133 @ 3.60GHz,140.0
Intel Xeon W-2135 @ 3.70GHz,140.0
Intel Xeon W-2140B @ 3.20GHz,0.0
Intel Xeon W-2145 @ 3.70GHz,140.0
Intel Xeon W-2150B @ 3.00GHz,0.0
Intel Xeon W-2155 @ 3.30GHz,140.0
Intel Xeon W-2170B @ 2.50GHz,0.0
Intel Xeon W-2175 @ 2.50GHz,140.0
Intel Xeon W-2191B @ 2.30GHz,140.0
Intel Xeon W-2195 @ 2.30GHz,140.0
Intel Xeon W-2223 @ 3.60GHz,120.0
Intel Xeon W-2225 @ 4.10GHz,105.0
Intel Xeon W-2235 @ 3.80GHz,130.0
Intel Xeon W-2245 @ 3.90GHz,155.0
Intel Xeon W-2255 @ 3.70GHz,165.0
Intel Xeon W-2265 @ 3.50GHz,165.0
Intel Xeon W-2275 @ 3.30GHz,165.0
Intel Xeon W-2295 @ 3.00GHz,165.0
Intel Xeon W-3175X @ 3.10GHz,255.0
Intel Xeon W-3223 @ 3.50GHz,160.0
Intel Xeon W-3235 @ 3.30GHz,180.0
Intel Xeon W-3245 @ 3.20GHz,205.0
Intel Xeon W-3245M @ 3.20GHz,205.0
Intel Xeon W-3265 @ 2.70GHz,205.0
Intel Xeon W-3265M @ 2.70GHz,205.0
Intel Xeon W-3275M @ 2.50GHz,205.0
Intel Xeon W-3323 @ 3.50GHz,220.0
Intel Xeon W-3335 @ 3.40GHz,250.0
Intel Xeon W-3345 @ 3.00GHz,250.0
Intel Xeon W-3375 @ 2.50GHz,270.0
Intel Xeon W3503 @ 2.40GHz,130.0
Intel Xeon W3505 @ 2.53GHz,130.0
Intel Xeon W3520 @ 2.67GHz,130.0
Intel Xeon W3530 @ 2.80GHz,130.0
Intel Xeon W3540 @ 2.93GHz,130.0
Intel Xeon W3550 @ 3.07GHz,130.0
Intel Xeon W3565 @ 3.20GHz,130.0
Intel Xeon W3570 @ 3.20GHz,130.0
Intel Xeon W3580 @ 3.33GHz,130.0
Intel Xeon W3670 @ 3.20GHz,130.0
Intel Xeon W3680 @ 3.33GHz,130.0
Intel Xeon W3690 @ 3.47GHz,130.0
Intel Xeon W5580 @ 3.20GHz,130.0
Intel Xeon W5580 @ 3.20GHz,130.0
Intel Xeon W5590 @ 3.33GHz,130.0
Intel Xeon W5590 @ 3.33GHz,130.0
Intel Xeon X3210 @ 2.13GHz,105.0
Intel Xeon X3220 @ 2.40GHz,105.0
Intel Xeon X3230 @ 2.66GHz,95.0
Intel Xeon X3320 @ 2.50GHz,95.0
Intel Xeon X3323 @ 2.50GHz,80.0
Intel Xeon X3330 @ 2.66GHz,95.0
Intel Xeon X3350 @ 2.66GHz,95.0
Intel Xeon X3353 @ 2.66GHz,80.0
Intel Xeon X3360 @ 2.83GHz,95.0
Intel Xeon X3363 @ 2.83GHz,80.0
Intel Xeon X3370 @ 3.00GHz,95.0
Intel Xeon X3380 @ 3.16GHz,95.0
Intel Xeon X3430 @ 2.40GHz,95.0
Intel Xeon X3440 @ 2.53GHz,95.0
Intel Xeon X3450 @ 2.67GHz,95.0
Intel Xeon X3460 @ 2.80GHz,95.0
Intel Xeon X3470 @ 2.93GHz,95.0
Intel Xeon X3480 @ 3.07GHz,95.0
Intel Xeon X5260 @ 3.33GHz,80.0
Intel Xeon X5260 @ 3.33GHz,80.0
Intel Xeon X5270 @ 3.50GHz,80.0
Intel Xeon X5272 @ 3.40GHz,80.0
Intel Xeon X5355 @ 2.66GHz,120.0
Intel Xeon X5355 @ 2.66GHz,120.0
Intel Xeon X5365 @ 3.00GHz,150.0
Intel Xeon X5365 @ 3.00GHz,150.0
Intel Xeon X5450 @ 3.00GHz,120.0
Intel Xeon X5450 @ 3.00GHz,120.0
Intel Xeon X5460 @ 3.16GHz,120.0
Intel Xeon X5460 @ 3.16GHz,120.0
Intel Xeon X5470 @ 3.33GHz,120.0
Intel Xeon X5470 @ 3.33GHz,120.0
Intel Xeon X5472 @ 3.00GHz,120.0
Intel Xeon X5472 @ 3.00GHz,120.0
Intel Xeon X5482 @ 3.20GHz,150.0
Intel Xeon X5482 @ 3.20GHz,150.0
Intel Xeon X5492 @ 3.40GHz,150.0
Intel Xeon X5492 @ 3.40GHz,150.0
Intel Xeon X5550 @ 2.67GHz,95.0
Intel Xeon X5550 @ 2.67GHz,95.0
Intel Xeon X5560 @ 2.80GHz,95.0
Intel Xeon X5560 @ 2.80GHz,95.0
Intel Xeon X5570 @ 2.93GHz,95.0
Intel Xeon X5570 @ 2.93GHz,95.0
Intel Xeon X5647 @ 2.93GHz,130.0
Intel Xeon X5647 @ 2.93GHz,130.0
Intel Xeon X5650 @ 2.67GHz,95.0
Intel Xeon X5650 @ 2.67GHz,95.0
Intel Xeon X5660 @ 2.80GHz,95.0
Intel Xeon X5660 @ 2.80GHz,95.0
Intel Xeon X5667 @ 3.07GHz,95.0
Intel Xeon X5667 @ 3.07GHz,95.0
Intel Xeon X5670 @ 2.93GHz,95.0
Intel Xeon X5670 @ 2.93GHz,95.0
Intel Xeon X5672 @ 3.20GHz,95.0
Intel Xeon X5672 @ 3.20GHz,95.0
Intel Xeon X5675 @ 3.07GHz,95.0
Intel Xeon X5675 @ 3.07GHz,95.0
Intel Xeon X5677 @ 3.47GHz,130.0
Intel Xeon X5677 @ 3.47GHz,130.0
Intel Xeon X5679 @ 3.20GHz,115.0
Intel Xeon X5679 @ 3.20GHz,115.0
Intel Xeon X5680 @ 3.33GHz,130.0
Intel Xeon X5680 @ 3.33GHz,130.0
Intel Xeon X5687 @ 3.60GHz,130.0
Intel Xeon X5687 @ 3.60GHz,130.0
Intel Xeon X5690 @ 3.47GHz,130.0
Intel Xeon X5690 @ 3.47GHz,130.0
Intel Xeon X5698 @ 4.40GHz,130.0
Intel Xeon X6550 @ 2.00GHz,130.0
Intel Xeon X7350 @ 2.93GHz,130.0
Intel Xeon X7460 @ 2.66GHz,130.0
Intel Xeon X7550 @ 2.00GHz,130.0
Intel Xeon X7560 @ 2.27GHz,130.0
Intel Xeon X7560 @ 2.27GHz,130.0
"lisa based Qualcomm Technologies, Inc. SM7325",0.0
M7221,0.0
Manta,0.0
"Mars based on Qualcomm Technologies, Inc SM8350",0.0
MediaTek MT6735,0.0
MediaTek MT6737,0.0
MediaTek MT6737M,0.0
MediaTek MT6737T,0.0
MediaTek MT6739WA,0.0
MediaTek MT6739WW,0.0
MediaTek MT6750,0.0
MediaTek MT6750T,0.0
MediaTek MT6750V/WT,0.0
MediaTek MT6753,0.0
MediaTek MT6753T,0.0
MediaTek MT6757CD,0.0
MediaTek MT6757V,0.0
MediaTek MT6761V/WBB,0.0
MediaTek MT6761V/WE,0.0
MediaTek MT6762G,0.0
MediaTek MT6762V/CA,0.0
MediaTek MT6762V/CB,0.0
MediaTek MT6762V/CN,0.0
MediaTek MT6762V/WA,0.0
MediaTek MT6762V/WB,0.0
MediaTek MT6762V/WD,0.0
MediaTek MT6762V/WR,0.0
MediaTek MT6763V/CE,0.0
MediaTek MT6763V/V,0.0
MediaTek MT6765G,0.0
MediaTek MT6765V/CA,0.0
MediaTek MT6765V/CB,0.0
MediaTek MT6768V/CA,0.0
MediaTek MT6769T,0.0
MediaTek MT6769V/CB,0.0
MediaTek MT6769V/CU,0.0
MediaTek MT6769V/WB,0.0
MediaTek MT6769Z,0.0
MediaTek MT6771V/C,0.0
MediaTek MT6771V/CT,0.0
MediaTek MT6771V/W,0.0
MediaTek MT6771V/WM,0.0
MediaTek MT6771V/WT,0.0
MediaTek MT6779V/CE,0.0
MediaTek MT6779V/CU,0.0
MediaTek MT6779V/CV,0.0
MediaTek MT6785V/CC,0.0
MediaTek MT6785V/CD,0.0
MediaTek MT6789,0.0
MediaTek MT6797,0.0
MediaTek MT6797T,0.0
MediaTek MT6797X,0.0
MediaTek MT6853T,0.0
MediaTek MT6873,0.0
MediaTek MT6895,0.0
MediaTek MT6983,0.0
MediaTek MT8163,0.0
MediaTek MT8166B,0.0
MediaTek MT8167B,0.0
MediaTek MT8168A,0.0
MediaTek MT8183,0.0
MediaTek MT8735B,0.0
MediaTek MT8768CT,0.0
MediaTek MT8768WA,0.0
MediaTek MT8768WT,0.0
Microsoft ARM SQ1 @ 3.0 GHz,15.0
Microsoft SQ2 @ 3.15 GHz,0.0
Mobile AMD Athlon 2500+,0.0
Mobile AMD Athlon 4 2400+,0.0
Mobile AMD Athlon 64 3200+,81.5
Mobile AMD Athlon 64 3400+,81.5
Mobile AMD Athlon 64 3700+,81.5
Mobile AMD Athlon 64 4000+,62.0
Mobile AMD Athlon MP-M 1800+,35.0
Mobile AMD Athlon MP-M 2400+,0.0
Mobile AMD Athlon XP-M 1600+,0.0
Mobile AMD Athlon XP-M 1800+,45.0
Mobile AMD Athlon XP-M 2000+,0.0
Mobile AMD Athlon XP-M 2200+,0.0
Mobile AMD Athlon XP-M 2400+,0.0
Mobile AMD Athlon XP-M 2500+,0.0
Mobile AMD Athlon XP-M 2600+,0.0
Mobile AMD Athlon XP-M 2800+,0.0
Mobile AMD Athlon XP-M 3000+,0.0
Mobile AMD Sempron 2100+,8.0
Mobile AMD Sempron 2600+,0.0
Mobile AMD Sempron 2800+,0.0
Mobile AMD Sempron 3000+,0.0
Mobile AMD Sempron 3100+,0.0
Mobile AMD Sempron 3200+,0.0
Mobile AMD Sempron 3300+,0.0
Mobile AMD Sempron 3400+,25.0
Mobile AMD Sempron 3500+,0.0
Mobile AMD Sempron 3600+,25.0
Mobile AMD Sempron 3800+,0.0
Mobile Intel Celeron 1.70GHz,0.0
Mobile Intel Celeron 1.80GHz,66.1
Mobile Intel Celeron 1333MHz,0.0
Mobile Intel Celeron 2.00GHz,0.0
Mobile Intel Celeron 2.20GHz,0.0
Mobile Intel Celeron 2.40GHz,0.0
Mobile Intel Pentium 4 - M 1.70GHz,0.0
Mobile Intel Pentium 4 - M 1.80GHz,0.0
Mobile Intel Pentium 4 - M 2.00GHz,0.0
Mobile Intel Pentium 4 - M 2.20GHz,0.0
Mobile Intel Pentium 4 - M 2.40GHz,0.0
Mobile Intel Pentium 4 2.66GHz,66.1
Mobile Intel Pentium 4 2.80GHz,69.7
Mobile Intel Pentium 4 3.06GHz,81.8
Mobile Intel Pentium 4 3.20GHz,82.0
Mobile Intel Pentium 4 3.33GHz,0.0
Mobile Intel Pentium III - M 1200MHz,22.0
Mobile Intel Pentium III - M 933MHz,20.1
msm8960dt,0.0
MT5893,0.0
MT6592,0.0
MT6592T,0.0
MT6735M,0.0
MT6735P,0.0
MT6738,0.0
MT6739CH,0.0
MT6739WM,0.0
MT6750V/C,0.0
MT6750V/CS,0.0
MT6750V/DN,0.0
MT6750V/W,0.0
MT6752,0.0
MT6755,0.0
MT6755BM,0.0
MT6755M,0.0
MT6755V/BM,0.0
MT6755V/W,0.0
MT6755V/WM,0.0
MT6755V/WS,0.0
MT6757W,0.0
MT6757WD,0.0
MT6757WH,0.0
MT6761V/CAB,0.0
MT6761V/CBB,0.0
MT6761V/CD,0.0
MT6761V/WAB,0.0
MT6761V/WD,0.0
MT6762,0.0
mt6762m,0.0
MT6762V/CR,0.0
MT6763V/B,0.0
MT6763V/CT,0.0
MT6763V/WT,0.0
MT6765,0.0
MT6765H,0.0
MT6765V/WA,0.0
MT6765V/WB,0.0
MT6768G,0.0
MT6769H,0.0
MT6769V,0.0
MT6769V/CT,0.0
MT6769V/CZ,0.0
MT6771V/CL,0.0
MT6771V/WL,0.0
mt6779,0.0
MT6781,0.0
MT6781V/CD,0.0
MT6785,0.0
MT6795,0.0
MT6795M,0.0
MT6795MM,0.0
MT6797D,0.0
MT6797M,0.0
MT6833,0.0
MT6833P,0.0
MT6833V/NZA,0.0
MT6833V/PNZA,0.0
MT6833V/ZA,0.0
MT6853V/NZA,0.0
MT6853V/TNZA,0.0
MT6853V/ZA,0.0
MT6875,0.0
MT6877T,0.0
MT6877V/TZA,0.0
MT6877V/ZA,0.0
MT6883Z/CZA,0.0
MT6889Z/CZA,0.0
MT6891,0.0
MT6891Z/CZA,0.0
MT6893,0.0
MT6893Z_A/CZA,0.0
MT6893Z_B/CZA,0.0
MT6893Z_C/CZA,0.0
MT6893Z_D/CZA,0.0
MT6893Z_Z/CZA,0.0
MT6893Z/CZA,0.0
MT6969T,0.0
MT8161A,0.0
MT8161AA,0.0
MT8161P,0.0
MT8165,0.0
MT8167A,0.0
MT8167D,0.0
MT8168B,0.0
MT8169A,0.0
MT8173,0.0
MT8176,0.0
MT8195AV/ZA,0.0
MT8365,0.0
MT8696,0.0
MT8735,0.0
MT8735A,0.0
MT8735M,0.0
MT8735P,0.0
MT8735T,0.0
MT8765WA,0.0
MT8765WB,0.0
MT8766A,0.0
MT8766B,0.0
MT8768WD,0.0
MT8768WE,0.0
MT8783,0.0
MT8786V/CA,0.0
MT8786V/N,0.0
MT8788,0.0
MT8789V/CT,0.0
MT8789V/T,0.0
MT8797Z/CNZA,0.0
MT9950,0.0
MTK6757,0.0
Nvidia Tegra T132,0.0
Nvidia Tegra T210,0.0
"Odin based on Qualcomm Technologies, Inc SM8350",0.0
P22,0.0
Pentium Dual-Core E6000 @ 3.46GHz,0.0
Pentium Dual-Core T4200 @ 2.00GHz,0.0
Pentium Dual-Core T4500 @ 2.30GHz,0.0
QCT APQ8064 AWIFI,0.0
QCT APQ8064 DEB,0.0
QCT APQ8064 FLO,0.0
QCT APQ8064 MAKO,0.0
QCT APQ8064 MTP,0.0
Qualcomm APQ 8084 (Flattened Device Tree),0.0
Qualcomm APQ8026,0.0
Qualcomm APQ8084,0.0
Qualcomm MSM 8939 HUAWEI KIW-L21,0.0
Qualcomm MSM 8939 HUAWEI KIW-L24,0.0
Qualcomm MSM 8939 HUAWEI TEXAS-A1,0.0
Qualcomm MSM 8974 HAMMERHEAD (Flattened Device Tre,0.0
Qualcomm MSM8226,0.0
Qualcomm MSM8228,0.0
Qualcomm MSM8626,0.0
Qualcomm MSM8916,0.0
Qualcomm MSM8917,0.0
Qualcomm MSM8926,0.0
Qualcomm MSM8928,0.0
Qualcomm MSM8937,0.0
Qualcomm MSM8939,0.0
Qualcomm MSM8953,0.0
Qualcomm MSM8974,0.0
Qualcomm MSM8974PRO-AA,0.0
Qualcomm MSM8974PRO-AB,0.0
Qualcomm MSM8974PRO-AC,0.0
Qualcomm MSM8992,0.0
Qualcomm MSM8994,0.0
Qualcomm MSM8996,0.0
Qualcomm MSM8996PRO-AB,0.0
"Qualcomm Technologies, Inc 450",0.0
"Qualcomm Technologies, Inc APQ8009",0.0
"Qualcomm Technologies, Inc APQ8016",0.0
"Qualcomm Technologies, Inc APQ8017",0.0
"Qualcomm Technologies, Inc APQ8053",0.0
"Qualcomm Technologies, Inc APQ8076",0.0
"Qualcomm Technologies, Inc APQ8094",0.0
"Qualcomm Technologies, Inc APQ8096",0.0
"Qualcomm Technologies, Inc APQ8096pro",0.0
"Qualcomm Technologies, Inc ATOLL-AB",0.0
"Qualcomm Technologies, Inc BENGAL",0.0
"Qualcomm Technologies, Inc BENGAL-IOT",0.0
"Qualcomm Technologies, Inc BENGALP",0.0
"Qualcomm Technologies, Inc KHAJE",0.0
"Qualcomm Technologies, Inc KONA",0.0
"Qualcomm Technologies, Inc KONA-IOT",0.0
"Qualcomm Technologies, Inc LAGOON",0.0
"Qualcomm Technologies, Inc LITO",0.0
"Qualcomm Technologies, Inc MSM8216",0.0
"Qualcomm Technologies, Inc MSM8909",0.0
